5000 20000
4572 166 78
3179 2931 74
3351 1045 65
2785 1400 19
1928 786 93
1382 3842 54
2146 721 92
321 129 10
1762 4121 98
800 462 63
1440 3148 83
4221 1056 12
2033 2293 11
3630 1836 2
40 1811 9
193 902 5
2884 1992 30
4996 4978 55
4806 3081 19
4023 3889 87
568 4601 19
3335 456 60
4650 3787 33
1714 2483 45
3209 3673 25
1828 3542 19
3726 1315 84
1347 4775 3
2016 446 1
4333 4946 10
578 4183 82
1911 2493 18
415 3677 12
1691 3575 18
608 1571 25
2405 1494 44
4432 2256 23
1394 872 9
861 1218 99
1578 2913 70
3094 2227 61
4132 3388 52
884 2893 34
4742 490 58
4058 2206 63
1369 2068 45
2041 1612 100
3955 1865 33
2690 4727 75
3698 2460 22
1640 522 21
1899 2931 23
2617 4271 26
1102 3056 18
2504 129 65
4865 793 69
4736 2831 95
4392 3175 44
3915 1302 22
570 342 15
315 872 54
99 4944 67
2467 528 39
642 108 64
4265 986 53
248 1439 1
3163 4998 31
4666 4837 37
2915 2071 3
3015 306 27
3418 4355 88
513 4012 96
496 1085 53
3851 522 71
209 2861 14
311 2941 40
111 4683 27
3219 2271 7
490 1832 2
2979 1959 63
4413 4104 30
2072 2576 94
2109 997 17
147 3296 43
2160 4462 59
2788 340 95
4296 893 55
4262 2086 2
2923 1253 40
2476 4540 57
2639 1967 57
76 1555 4
2132 3120 82
2317 971 58
2840 1651 57
4450 3938 8
3666 1832 69
810 970 83
903 3706 42
2199 4826 91
3110 713 64
3664 3483 8
3846 4733 88
3685 3987 61
3232 2846 91
4562 4462 95
4246 3013 49
1284 3598 54
2941 4099 74
4698 3854 79
2879 1676 48
368 3953 91
3895 1043 58
739 3059 86
727 695 7
3453 1780 45
1050 700 12
1986 2722 56
4119 1763 64
4124 3861 95
1569 3962 17
4087 4964 64
4954 4687 42
798 3475 64
397 176 4
725 2867 25
4797 715 84
372 714 94
1593 301 83
2362 1345 77
1034 304 73
4405 3321 68
4735 2702 26
4228 4635 14
370 2728 85
906 72 6
4603 3814 71
3597 2281 16
3049 3187 83
710 3041 91
3604 1514 11
3695 3537 6
1471 4848 65
4969 3544 42
3139 4272 27
3444 3794 56
1055 4548 15
1754 3907 11
3453 472 70
4600 2047 66
4853 738 5
2439 4650 11
4426 4749 24
2774 929 86
1190 598 71
1298 1817 76
1694 914 89
3312 1955 64
2263 2669 84
2047 4620 91
3477 865 27
127 4050 21
4246 1436 10
989 4382 64
326 1720 18
1054 4708 17
1290 2301 88
4139 3133 67
3942 2493 48
4218 566 28
4074 4420 45
4714 2835 88
839 3494 48
2460 4679 90
825 1736 51
436 4332 45
4095 3694 87
3798 489 5
1444 2283 100
3011 2635 42
1919 3953 35
1464 1038 75
3990 1300 66
2489 2053 50
3421 1847 51
4290 2903 54
3194 3766 57
199 979 44
2548 4969 44
4924 2934 94
1285 2886 21
716 4146 84
2113 1853 68
2161 3403 52
270 466 72
2680 2392 34
1702 223 25
3904 2541 53
1286 2559 37
4392 1708 90
2890 2908 2
3578 868 43
4494 1056 18
886 4712 83
2447 3742 19
2570 414 54
970 3398 40
4333 4620 84
4705 2062 2
2285 324 47
2194 1146 52
936 3198 12
661 2257 52
578 1878 27
2052 2492 78
4527 4553 78
585 1456 57
2274 2012 32
2907 924 13
200 3417 26
182 1058 40
2924 4248 42
473 2400 85
1369 1752 53
1115 4913 63
2513 2638 95
1435 4466 27
4736 3207 88
2982 1693 38
1845 4954 24
3087 2167 100
1024 1800 7
3809 1833 66
1269 3537 95
2053 4939 66
3386 4691 84
762 3605 83
2026 4427 48
1895 1748 67
3417 4254 75
3954 2129 46
3634 1574 74
4641 4222 69
4606 1242 25
4881 3153 39
3967 986 16
2449 3354 31
3972 4500 39
3524 3876 8
4554 3010 55
3609 1973 2
1377 1052 95
1050 1751 40
3053 587 63
1769 4382 17
2410 556 2
3362 1112 61
4802 1530 39
3921 3441 99
4425 414 1
2765 426 60
2634 4763 61
3373 1635 93
481 4344 26
1228 1591 99
1147 4041 61
3849 4818 14
2111 4356 12
2043 3714 31
4582 1332 66
4633 779 48
3589 1976 89
2252 1017 80
1466 3560 9
4550 4178 67
2570 1173 53
333 3443 55
446 693 49
4967 2826 23
28 1720 77
1837 1230 87
2231 4321 71
4742 3963 85
1367 2088 87
2428 368 62
1316 1793 38
1020 4110 98
2873 4631 27
3022 3622 50
3658 2124 77
322 1082 75
491 4673 59
1851 1889 68
727 2957 48
4630 178 18
2184 1540 26
366 2813 58
84 4800 76
4493 275 32
3557 2165 32
896 488 50
802 2443 21
679 2330 83
4623 1169 90
1385 467 26
51 2514 74
3671 3143 17
4945 2754 80
2689 742 33
475 1203 17
4145 4338 19
2764 134 21
4561 3101 100
249 4019 43
887 466 45
3686 858 53
1708 1561 11
1850 2479 37
2543 664 33
769 36 75
995 2821 25
4488 388 18
650 2557 87
1689 2772 52
1059 1588 54
75 463 4
4261 4422 4
4788 3352 99
2006 3226 15
4386 4051 5
4219 132 11
798 2001 17
3097 3670 45
4226 830 99
1108 2754 82
2661 1550 3
2177 1972 13
1314 3950 16
997 2784 5
4739 4674 16
4002 4772 60
2660 1851 85
3477 621 45
832 553 29
4263 465 49
916 1624 49
2505 585 78
1640 1062 44
311 2238 57
2562 1329 36
1144 2643 89
4526 1040 52
2518 3487 65
2124 4282 22
901 4909 49
1885 856 31
2670 622 91
2712 3162 7
162 125 55
588 3884 66
1614 2356 9
36 1925 25
2285 4553 66
632 2748 68
903 4686 45
316 1797 93
2031 302 73
1919 3283 29
3958 4152 54
2166 2533 34
301 4130 74
2397 2951 14
3154 567 33
4457 693 92
4237 876 60
3500 727 48
3365 228 93
3007 2176 83
4595 4283 17
919 1460 55
3879 4630 5
679 3082 66
693 305 13
1369 1755 60
847 431 20
4886 3685 86
953 2213 16
3859 1447 18
4736 428 16
2449 2248 32
1682 2861 8
1597 634 44
765 2724 95
652 1730 7
2325 2419 7
2078 912 97
2784 412 21
3323 2301 52
506 3677 64
283 571 26
227 1102 65
346 429 55
3424 2078 46
2245 4125 50
4096 3130 35
3442 2596 16
4351 4776 73
1077 49 47
3920 1705 37
1421 4425 29
4898 4079 98
1738 3289 12
3242 2638 43
3663 459 29
4470 560 11
69 634 100
2754 1538 37
2497 928 75
49 2565 49
964 4900 70
1116 418 40
425 4149 87
3191 3756 41
2528 3294 83
3081 4340 43
4104 96 51
4872 3800 87
2708 2598 66
4318 817 35
4326 3843 36
3225 4549 14
3101 36 11
950 4481 3
1041 3555 1
1170 1147 89
1040 4939 74
738 3069 14
1852 1036 68
3243 4189 61
3231 3778 14
1890 1677 18
3934 2470 70
13 4918 84
4067 4389 31
2653 354 89
3097 2637 64
3865 2148 6
4483 3022 39
4594 1802 79
2599 4874 99
1514 4386 45
1169 1589 2
4737 4948 6
1803 1860 61
2304 3543 70
3844 4440 88
935 57 47
191 2918 26
1553 1273 9
1973 1771 8
1527 1987 96
3196 4597 29
3185 1738 32
1919 2381 47
584 680 68
4350 4309 30
1336 1735 36
2008 1691 35
2826 4436 58
1886 2263 25
3490 2515 57
3567 3105 51
3358 2678 10
4441 740 84
3806 3280 57
2157 582 12
3401 456 93
2915 3962 78
697 700 73
4202 59 98
2849 3292 29
233 325 63
320 2966 79
1690 2767 74
3329 4072 40
4212 843 69
965 4316 88
3205 1342 59
4774 3136 14
1879 4715 17
2970 112 28
2616 1904 28
2036 4273 70
1008 172 38
1214 2421 94
1554 873 10
71 1465 77
4422 4810 29
183 3377 37
1058 4599 32
2643 442 85
2068 1114 80
4715 2209 41
1198 3294 73
73 4720 64
2901 2432 42
1735 2628 97
3982 2439 3
1392 820 71
2258 4735 55
3697 83 26
2930 1024 33
2733 1638 45
3624 2910 75
1125 437 44
1759 2351 88
3314 4736 67
4463 578 19
4125 1491 30
3127 4204 2
4792 4615 98
2132 1979 64
782 3711 4
1277 4867 42
4903 2908 20
4195 3294 81
1601 2102 46
4135 4429 64
2049 195 24
4195 1691 54
1218 844 43
2986 152 41
4805 1970 93
2954 2421 4
460 1313 55
1803 1947 4
399 33 99
3549 2680 61
2029 1647 96
2300 1083 11
4097 405 19
3894 2124 48
2222 3229 54
4414 3862 30
4293 4336 91
3895 369 41
3758 1315 21
3979 4288 6
3807 4776 13
1954 4080 89
1202 4475 50
3036 3670 15
2413 2548 43
2878 2539 94
563 4680 83
4347 2487 83
3576 3064 4
2519 2997 58
2199 1206 78
3191 2119 56
3541 2391 99
4418 3895 46
2465 2515 41
602 1527 38
4712 114 7
4611 3624 35
3032 2536 50
4013 173 63
330 160 4
3884 4904 96
2708 1525 15
1923 2023 1
2964 4807 18
1213 452 4
4242 2384 65
2940 3756 37
1363 3249 89
1732 4768 9
1645 4944 36
2783 2942 76
4324 1902 94
1590 472 31
3399 444 72
2583 709 47
803 4162 44
4612 252 70
4590 4838 66
3233 450 35
3939 1190 92
3634 1282 27
2477 3609 73
4188 2205 1
1484 3732 14
3734 1417 51
2134 2414 68
2193 3419 91
1623 1303 29
3282 2506 42
4997 2876 22
2509 1469 89
3585 429 92
4659 3406 59
1603 3459 96
2496 2466 99
2944 1683 42
4788 1246 43
2760 4455 82
1212 3045 89
61 4209 83
3937 510 25
3962 1752 12
3503 3063 89
38 2655 87
4752 1943 88
2618 2227 59
237 1607 60
2234 2957 42
1466 2872 13
2716 1881 100
1973 3559 83
2044 1774 90
2969 3953 19
18 4617 63
2430 3826 72
1444 2628 8
3335 783 61
292 1489 92
2037 3856 14
133 1991 9
665 831 59
1433 1399 93
770 2706 23
3886 3441 5
829 4148 47
2419 4525 99
557 795 33
1113 4929 96
3131 4805 69
3487 3635 89
415 1888 17
400 2770 12
3289 3817 30
2626 1215 35
1018 4844 5
178 4439 44
1753 462 21
4450 4883 16
3299 4201 67
4794 1019 45
246 4081 93
2947 4852 5
1953 4442 11
2281 4516 20
4136 4851 43
4930 740 87
3505 3949 61
2511 805 45
3827 1688 95
2831 2007 13
1886 2117 94
1514 3332 73
2675 3519 90
2326 1427 43
1542 4348 14
2322 565 73
3390 2961 9
4385 4763 29
2008 1720 54
3729 4477 20
4379 3211 90
4227 2622 84
2497 2469 35
4871 1397 51
972 4952 71
2511 725 11
1152 4343 53
2253 2360 41
1961 310 57
3503 2455 19
3379 3658 20
2313 2781 74
3600 87 18
1392 693 32
86 842 55
3018 3875 9
3557 2788 95
54 3921 35
1816 4128 12
3734 1278 4
4914 2839 58
4687 30 17
104 1553 46
835 4088 60
3664 2754 17
4085 4213 48
1890 1822 25
77 3374 56
4076 618 67
810 1483 89
953 1536 75
2781 144 18
2225 4014 41
3238 3116 15
2707 2326 67
11 4755 15
283 3850 51
4442 1825 84
1427 4437 26
4679 3984 54
2576 4937 48
4905 3774 66
1612 3281 70
3514 4483 3
605 885 90
2598 107 78
4613 2360 77
1890 3603 57
4686 2657 18
4412 3543 12
4450 3656 35
600 3917 76
3714 4068 94
2290 2823 81
1702 418 94
3101 1037 86
4464 1097 60
2884 4207 99
846 1208 5
1160 1483 86
3694 4944 33
4113 356 43
4180 399 22
1843 4537 98
4134 3701 1
491 4873 17
3965 1020 13
961 3171 42
490 267 87
4770 588 2
4453 3899 36
1135 4729 87
2993 1044 97
774 759 33
4159 2620 22
2525 2113 45
3040 2092 7
3378 1576 53
2914 1284 78
4168 1170 79
3238 3087 53
3931 2582 12
92 4949 35
1223 4612 91
1619 2250 62
2358 881 75
3309 2310 35
3847 988 8
3998 683 97
7 2618 98
4322 1499 14
591 3565 47
2073 3659 52
4591 3822 74
3061 1530 49
3389 4484 97
1431 591 23
128 2810 42
861 2305 3
999 1642 19
549 4454 11
2143 4720 52
2275 3050 5
2298 2246 68
2405 1251 56
4913 879 57
4108 851 56
1579 3314 57
147 2980 90
1460 4600 88
3474 4067 50
3969 3335 98
1099 2086 14
2466 3933 66
3672 2683 43
580 2852 22
3037 1641 76
2989 4646 13
1888 2609 44
2180 1489 32
3175 4410 37
1481 1867 47
4944 3981 85
3620 3483 92
3467 103 69
4591 4140 86
499 2659 40
1755 4134 29
3876 3343 63
1312 4931 6
2576 1395 19
178 8 80
1230 4495 53
1769 1428 4
4904 2148 99
4375 564 18
379 2198 69
3051 3902 47
4376 4777 51
4835 2147 86
4361 4100 96
2827 3199 42
3535 1483 83
3714 4843 37
1365 3446 38
706 2265 7
2056 1693 53
873 4893 88
1002 4412 94
690 3472 65
3154 1737 78
208 4064 22
4963 1708 92
4529 4910 13
2195 2830 61
4470 3004 70
4059 4411 69
4186 4458 89
473 506 74
1718 2292 18
4986 646 98
4621 3453 32
4762 100 20
1362 4028 38
4820 1945 20
1746 4337 97
4730 1168 20
3843 3774 7
4758 2565 27
1030 4823 19
3767 323 79
1194 839 41
843 3111 57
159 1923 20
4559 1102 64
4324 256 23
1901 1274 79
3427 3866 20
1908 2382 38
2694 346 87
1340 3430 43
1878 1310 36
1786 2634 23
365 4442 92
718 3123 72
2335 1934 67
2715 975 27
4415 807 43
3266 2130 17
1109 2161 18
4930 2962 82
137 2905 41
280 544 10
3793 3886 73
3412 2490 70
1908 3737 70
286 1803 58
4855 4409 65
2822 3300 80
485 4940 58
3498 1985 49
3990 4408 26
2801 4807 34
3877 4125 98
3590 4024 49
3712 608 27
4450 4848 79
3565 4992 100
2771 1911 33
1801 2992 86
4624 2931 54
4379 833 17
2506 3748 83
1361 147 19
1167 3386 43
3650 2208 31
4939 1768 27
471 2053 78
4816 3049 100
3086 711 97
1183 3793 90
1103 2160 8
1946 2377 27
3310 497 26
3786 3211 58
3884 542 5
4592 619 2
941 4687 44
4014 1087 58
4936 2544 85
2501 4630 58
1749 3891 90
1304 1146 34
2622 4357 47
2511 3578 7
3474 1489 23
2510 3900 27
2268 2320 62
3573 4224 8
3296 1037 93
3293 2696 87
4364 4027 33
3064 3632 94
2927 2451 50
1493 183 36
539 4223 16
466 885 88
1113 4610 79
3401 3984 47
1375 2615 37
2554 1005 34
4980 178 76
3856 3271 99
3208 1329 18
517 1458 60
3819 2364 40
4843 1137 55
2671 1735 70
4016 1691 34
1910 2748 6
3521 3782 33
1567 464 51
2668 2548 13
4446 3213 23
933 1926 44
4518 1142 50
393 3367 51
3285 4218 74
4058 3305 87
3296 1726 48
801 892 48
236 104 12
3831 4931 23
2595 2223 43
2090 3683 77
3685 1985 15
1423 3528 99
3629 2183 18
1543 3762 16
3359 2453 37
4386 3744 2
2988 632 81
4771 3825 59
2346 4307 43
1976 2624 52
2303 3556 88
1294 4167 42
775 4396 24
4705 532 4
82 2384 89
955 4756 53
997 144 99
1620 940 86
4665 1309 44
1391 1510 96
709 2656 40
2990 4593 47
2116 909 6
3297 4329 97
1669 1411 74
1932 721 96
3441 2485 57
2930 4342 65
2239 1659 6
4730 663 22
3498 2489 13
2897 1187 68
52 2226 53
2447 4756 39
1476 3621 10
866 2860 29
1193 2761 79
899 4156 36
1441 2871 43
1748 1219 62
732 313 37
3232 3699 59
25 3925 73
521 1178 2
3653 3834 16
3846 4473 41
805 1573 15
202 3822 30
4913 3085 57
4109 2898 57
2450 4229 14
4742 2883 55
2445 2890 8
2338 3663 24
3284 3895 88
2556 795 33
1784 1569 30
4071 2787 56
2823 1185 76
1650 4791 56
3263 2803 20
4507 4114 31
3895 517 26
2247 15 24
2438 11 43
2960 3351 84
457 1491 83
1732 1647 94
1819 1749 11
4426 1689 73
4645 2841 67
2542 223 74
2556 4866 56
3234 3812 60
1705 308 93
775 3098 42
1902 2630 31
508 158 54
4021 613 89
3104 2902 34
1780 4188 52
3743 3981 53
4103 944 12
3389 311 41
1773 588 25
125 1603 43
4407 451 66
3213 2937 40
2979 1695 60
4480 504 24
911 2164 38
1738 4263 92
3760 4814 3
2013 4704 79
1728 3565 66
52 608 66
2547 4617 21
2368 4122 13
4753 810 42
2616 1239 49
1985 3932 57
2432 1620 67
2674 3404 27
2795 3306 17
4081 160 12
3023 2446 1
1192 31 76
2003 1395 11
3346 4784 64
2271 3951 19
3909 1565 77
3906 3789 53
2429 4236 47
4648 1237 13
204 2212 39
3615 285 17
4124 3002 67
2206 3188 11
4951 3299 79
2012 517 7
4771 4846 87
3990 4585 26
3846 2313 13
1874 4778 84
3343 2446 37
922 2819 56
2376 1978 85
1372 414 14
4539 1241 69
2021 4806 4
4866 1413 7
2559 853 67
955 4750 22
14 3548 72
3116 3684 43
1313 419 42
566 2313 66
1895 1704 100
909 727 35
3270 1548 23
3417 4412 57
1641 237 88
2849 1589 46
261 281 87
3627 773 14
613 873 21
1677 1337 70
2770 2949 58
1771 3296 34
729 4938 29
4951 3762 95
3730 4775 82
2521 4881 89
530 910 59
1054 1763 17
163 987 12
1817 2013 97
1750 2847 38
768 2003 86
1924 2813 57
3839 4373 87
1748 1516 59
1706 1694 15
3062 1982 93
2127 4832 71
2681 2556 55
3128 1981 95
2792 4086 61
2589 242 8
1505 2998 95
326 2333 72
1367 3600 12
3615 4212 21
2908 271 49
1915 3486 92
1393 285 42
3705 4168 30
827 4260 13
4303 1943 10
4528 1082 4
454 3288 89
1373 3191 48
2645 110 12
2277 693 72
466 4057 29
3353 2199 65
4694 4859 55
1071 3213 70
4327 2379 47
1847 4223 29
4742 1858 45
4485 3152 35
4274 3646 57
4393 1201 40
4544 2615 98
2498 1643 27
2776 608 80
3148 2321 5
4925 2605 70
4003 367 53
4645 4005 23
779 4795 89
2043 3233 39
1044 3437 90
4751 1252 26
2934 4581 64
1703 4203 64
4068 3096 68
2711 1877 17
4858 171 15
2892 1764 55
3597 1845 62
3203 466 7
778 3171 63
2020 1588 83
3740 1059 53
1083 844 36
3266 4906 63
238 1312 28
4028 2807 88
505 1725 82
4086 4098 40
2760 1190 44
3565 1162 86
1827 1438 13
4419 2144 74
2892 3737 99
1039 2775 56
3357 2782 93
4427 2966 53
4464 1395 40
3203 632 29
3711 1717 48
1951 841 4
4505 1287 11
823 4849 51
181 4643 44
3784 4083 1
1673 2527 58
942 4481 99
2973 704 95
2902 3660 84
632 520 83
1495 3319 46
606 1503 31
3761 2986 56
2187 1787 77
2744 2636 46
2397 845 19
4284 2245 69
783 4176 81
854 2432 89
4327 1954 61
2030 1619 85
4965 4584 44
3247 2107 12
2039 2026 56
379 4449 32
4580 2332 38
67 1569 27
3815 4442 60
4288 3308 65
2035 3343 30
2199 4435 49
361 4674 89
2594 42 44
49 4928 70
17 4754 22
3016 4564 29
460 2593 31
395 3369 59
3018 499 33
3168 440 90
3195 4889 33
3981 3860 62
1296 4948 85
4821 2665 85
274 2936 29
3188 3506 27
3675 4886 19
3673 4335 3
3518 2516 15
2017 2565 82
1428 2509 39
2413 4011 100
2946 4990 12
530 3951 25
521 2420 56
3456 2168 8
1485 2020 62
1633 3988 8
3014 2366 70
1863 4956 14
2408 1541 89
3131 2688 96
337 4270 53
332 1712 37
2166 3420 17
1821 4494 17
3323 3572 49
4916 3014 3
157 1401 80
3089 1654 58
1772 3472 51
488 3958 75
3888 940 99
1316 2677 20
2230 306 75
1405 1872 55
2710 4673 17
4218 3673 64
3741 4492 22
4951 920 75
2944 3808 84
1964 3949 30
2849 2250 23
1555 820 14
2677 2883 40
935 2905 59
4326 3168 68
4060 1297 16
4552 4536 23
4460 4427 44
4657 3628 54
450 4360 70
3912 2680 56
1825 2301 27
3902 4517 10
2522 2008 39
2671 2911 93
4293 4600 38
3854 2298 52
1738 3654 41
931 2773 96
1745 3331 77
391 1380 40
4023 442 96
1367 784 58
1180 4845 21
3682 2039 41
2078 1078 50
3892 3884 5
4157 3293 98
3929 822 21
23 3268 66
47 1796 47
4679 4022 86
842 1909 77
1991 3834 12
2842 4850 20
1585 109 74
2802 3490 99
942 456 20
2818 2417 8
4969 3357 17
2190 4386 94
1268 4438 47
3996 1783 34
3142 1566 89
3443 4804 53
3643 2800 66
1766 1276 48
3336 3334 62
2466 2640 34
3484 4737 25
90 3920 51
3443 3960 78
4170 2502 95
354 2616 35
682 3530 82
2175 3941 67
4636 757 17
3496 340 48
4821 3284 23
1012 2655 20
4932 3852 28
4513 4952 96
1955 3385 46
2139 2702 51
3731 2391 19
3040 3185 76
2818 1267 60
1628 1439 1
1175 462 22
4331 4472 48
756 4825 71
2856 1206 88
4373 3706 50
4329 2990 58
1740 3500 54
1281 1946 17
2476 4955 20
4029 3206 54
2023 3495 72
2965 2634 68
1141 4830 90
4351 973 12
2895 1038 34
4645 3214 6
3982 3947 74
3954 1471 10
4577 4088 75
4978 454 20
947 589 7
3852 152 36
1238 2129 37
2827 3379 47
1404 3598 71
963 366 86
3050 2505 78
259 2983 90
228 3513 38
3647 3194 3
1183 2281 76
2386 901 63
1279 3656 81
4612 154 30
4453 840 64
24 115 38
4139 182 39
2420 2609 45
986 39 76
2501 4500 75
3523 2908 28
3832 4154 22
3856 3629 79
4748 1582 78
4540 1231 63
1214 2645 1
2926 3022 53
3156 4696 79
4199 790 23
3967 3468 59
3755 3211 65
1965 154 19
3570 801 55
1611 3328 50
1107 471 15
2303 4318 41
1957 4000 15
4301 4851 54
4908 2849 56
746 4472 99
947 3874 36
2485 2284 23
446 2531 95
4321 3810 24
4378 1428 93
1890 2233 73
3109 3196 21
1882 4837 69
2102 3669 89
2572 1802 47
1242 734 3
1965 973 71
1157 4893 15
453 399 3
1423 3798 74
4445 761 70
1715 1814 24
413 513 52
3659 1028 55
3984 3268 81
3919 323 37
2375 2289 75
1587 1445 50
3424 4466 47
3633 934 49
2465 856 13
3154 1566 70
3135 4952 3
1623 1491 62
4289 2706 8
1853 4580 37
1770 3807 85
4750 430 74
2763 1128 52
1472 2585 25
653 3735 25
96 2496 75
3668 1954 11
258 1807 88
760 3103 65
1735 2625 78
1034 3708 26
4883 3171 56
1750 2976 48
2839 1937 82
633 2866 49
434 2829 39
3751 2738 98
2311 4788 9
753 4163 76
2765 3825 43
2085 1520 33
4054 1573 44
2132 3772 66
3108 3537 90
4709 2562 85
2659 500 38
400 3349 75
2031 4724 73
115 857 52
1328 897 29
614 3779 75
1855 3398 54
3203 4819 44
715 422 94
3222 3920 50
3940 1045 8
3766 3640 69
4780 4483 44
1799 4213 53
2223 2560 10
3286 4300 16
2530 2772 8
4235 756 63
4929 4138 40
4466 1810 59
1732 3517 44
2003 4633 11
3055 1302 88
1092 2441 67
4113 1356 7
3758 744 83
866 4761 68
3689 506 100
414 2230 31
1482 543 68
957 3888 77
4917 3218 65
92 1653 16
205 309 82
2808 1667 26
1727 1440 85
4106 3541 40
2748 1061 64
1052 543 69
3483 4075 98
4157 1607 10
1481 2153 23
897 3555 79
751 684 36
3228 1083 80
2808 3060 7
2916 1205 77
773 1011 52
3900 923 96
1686 4753 80
1691 4879 29
3064 3797 59
1381 1601 70
4336 2743 4
539 1144 63
792 1372 99
4496 152 19
199 558 83
3985 3151 9
801 3399 60
733 4010 83
3560 249 60
3099 1241 100
4458 2331 9
3653 4716 25
4457 2631 72
2291 4484 5
578 2439 29
2623 4482 10
1069 1425 15
1987 463 21
3736 2749 100
3602 4617 70
3093 1976 15
3230 4510 69
3366 56 67
3159 7 68
652 134 88
2942 4273 71
764 2773 24
549 3143 19
46 2582 22
245 561 14
1179 1194 88
476 2833 20
217 4795 31
1633 2961 11
2618 2021 61
170 1396 22
3621 4844 96
4663 1196 45
2915 1431 95
1228 376 63
3779 755 19
1370 4329 52
1015 84 44
2267 1531 91
1213 4651 66
3468 854 93
4913 4570 89
1429 2835 59
1591 3300 97
1072 1027 17
4487 4312 29
1079 2441 50
1878 203 7
290 544 27
1858 4631 27
511 2749 80
396 4005 75
313 454 8
2564 835 28
4938 1459 43
3519 2376 46
4804 4687 49
1239 4135 98
563 3227 68
2 365 31
3312 1186 67
1454 3281 88
4947 1069 80
3011 1507 32
1229 2514 10
2445 2950 96
1874 4765 97
2041 2872 26
2062 3450 28
4422 1058 97
4336 1707 22
4276 3999 92
361 220 88
4127 1032 7
865 3203 56
4697 2997 65
956 162 85
2841 2526 93
3129 1393 70
802 2490 99
1331 2962 10
332 3206 16
1861 1926 34
1868 1167 96
3481 2752 82
2030 4021 83
2835 889 52
1845 164 11
4974 4340 73
3557 218 23
719 4711 42
824 2625 70
1075 1524 45
2560 4405 26
1072 1336 50
179 1962 61
969 1953 76
2012 3334 31
3983 3943 19
3857 1754 78
3132 492 29
1681 730 52
3957 4475 65
412 263 26
4375 3419 46
1398 2434 71
4184 1945 52
3755 4221 9
3988 2375 8
3683 4936 57
3034 1932 98
1670 3006 22
4510 1397 47
2902 4288 88
1165 4232 61
3398 4968 40
3649 221 90
2932 325 67
11 3891 71
4816 3265 6
2357 3391 2
4674 13 64
1237 4830 65
2206 2838 67
3967 131 7
3531 471 7
315 3163 49
1500 580 91
3235 1982 47
1345 2743 7
17 843 100
1036 340 100
1784 28 1
4914 4039 57
2189 1417 81
1905 1050 22
3423 2507 55
376 3847 78
922 2701 61
2329 3425 22
577 243 40
2441 2606 84
2559 3507 22
2297 3621 93
545 2758 65
1059 695 98
4960 4970 65
1028 198 14
2937 3963 35
3439 2330 78
829 676 46
4489 1732 58
3385 1202 74
3635 1909 40
364 851 62
4256 1375 94
1079 4375 86
2183 3575 37
3704 3069 18
56 4447 80
1634 2914 58
2579 3942 25
3873 3276 77
192 1774 3
678 2982 6
528 4541 9
3074 2202 77
1061 3710 18
3912 4273 100
3519 3891 98
2042 1463 14
1129 1955 92
4231 2320 94
4862 3099 67
3558 4713 69
2445 4211 9
2615 586 41
1867 1007 83
4208 188 71
3573 3354 85
3564 158 6
4328 709 45
1513 565 12
1744 2378 49
4067 749 19
1154 2971 38
3953 3666 77
1776 4317 51
4815 3379 75
1763 1852 44
2652 4109 24
373 4892 13
3354 2394 45
2076 1758 18
3535 2618 32
2979 4808 14
3601 2682 46
4607 4952 41
3632 4086 53
3253 368 34
4832 3106 50
3547 3256 75
1507 728 63
337 232 11
1800 241 25
3980 2496 83
3462 1720 45
1178 2050 80
4913 4933 35
2247 457 5
2567 804 15
3472 4798 89
1654 3148 35
109 2067 63
1528 1562 4
100 3285 33
173 3508 36
4997 917 27
3680 359 97
2221 1584 15
3411 4815 35
3572 3580 36
4718 3004 11
3589 549 10
1055 2118 65
1180 1669 25
3801 1046 20
2513 3891 5
2304 873 9
654 1141 99
3239 2815 36
1712 2118 91
3242 112 36
1080 977 62
1862 594 82
3289 1209 44
3188 4317 35
4519 3949 44
3300 648 55
1872 4114 94
3599 3452 32
976 91 36
3147 78 68
4574 1925 66
3677 2720 93
917 4827 26
4994 545 28
3719 4429 54
3152 2082 33
1968 4848 79
2787 4751 33
2918 2309 59
3812 1547 12
4925 4764 17
229 2930 66
384 654 67
2708 4100 35
2802 3923 95
150 1735 5
3582 3845 84
4951 2288 28
208 1409 80
3628 536 65
1779 2396 23
3205 1813 10
980 3188 50
3036 3666 45
3272 4132 61
4865 3658 96
1613 33 76
1549 1031 1
4712 1236 99
1505 1435 10
1352 3967 77
4622 1915 79
1189 893 79
2550 996 22
4053 3894 14
1368 4288 27
307 2997 86
2046 4505 52
1875 2868 8
3134 2301 29
4081 159 92
937 1359 47
4343 4580 74
1751 3054 49
2351 4894 16
4391 512 44
1689 1857 97
4637 1972 77
3360 3821 4
3100 3290 8
2960 2779 27
2794 3106 14
457 2253 16
4125 4837 29
763 1658 66
479 4422 48
1087 1498 65
733 1634 54
3078 1945 11
343 1091 88
19 2376 74
2893 4339 24
2969 3538 38
4838 915 8
674 1929 57
2915 2240 24
2069 1189 17
189 2213 72
2581 1361 97
3645 307 42
203 3760 7
1629 2017 8
1075 1834 9
3418 4044 34
2575 4726 47
3023 2250 97
2830 1119 11
1543 219 96
374 4825 10
2437 539 24
580 4983 100
2465 356 15
260 1408 76
4350 2171 23
3381 3675 31
2998 1233 33
153 1253 39
1746 3011 39
4456 3743 3
2383 2835 74
375 2471 24
1875 2087 61
904 3932 96
2895 4364 98
3513 1303 73
3462 3089 56
