19000 30000
15457 323 11
9533 9132 9
11256 11171 16
12507 979 1
2252 8129 20
3561 4166 20
10555 14314 7
16732 17725 15
9103 11336 11
13522 16701 8
3519 8873 16
7976 10015 17
1027 18612 11
11310 13483 5
3635 28 2
15685 13091 17
18429 1533 7
7141 12806 6
5182 11901 5
7300 11994 18
5448 8462 5
14001 7615 5
1353 13695 12
17725 7606 15
8032 9923 9
14789 14462 13
12251 17206 13
11239 6015 9
9595 8032 7
6391 3003 10
3264 15627 13
5983 11464 15
15103 17119 3
7832 17325 20
10776 5790 4
1446 3670 18
980 1870 17
10302 18636 8
8736 15659 18
9493 11456 5
18917 4284 6
636 8399 20
12505 16330 20
12045 6882 4
10717 8499 13
6238 510 18
6238 17609 15
10750 6881 14
6222 15340 3
11236 12949 18
3292 10881 3
8196 6581 6
16377 13821 3
8284 18235 5
6486 18670 16
4648 9746 11
1565 12643 12
8902 7733 7
17453 5146 2
10875 9389 9
9976 6590 5
13905 10666 19
15904 14228 19
4391 11280 17
17501 16650 4
12797 7337 4
1623 8376 8
10940 15864 6
8364 14317 12
17819 18305 4
7481 4336 19
10920 4440 20
6120 4009 15
11402 2529 1
12185 762 5
8372 16044 14
10154 4511 7
16600 18167 1
11641 13090 16
15673 14486 8
18371 5333 18
5734 45 11
5272 641 1
7101 8092 15
17207 15816 7
4235 16974 8
12919 11791 7
15315 9022 6
3998 287 15
12620 10939 8
11189 12508 17
16434 15624 8
3238 12496 18
10653 1629 8
17370 3990 15
6367 4566 11
3121 7087 15
5945 854 16
6967 3319 17
8903 17304 18
9139 14575 8
1984 13040 8
12394 17595 7
2500 2920 15
18252 7552 5
395 6073 5
15630 8135 5
8204 1457 11
6622 11107 11
12589 18273 1
114 16894 8
14674 15566 16
4777 16512 12
1165 5578 18
786 11162 5
2032 18735 18
6336 12348 9
13777 5910 3
10600 2623 17
13594 8546 1
14242 14082 2
8360 15730 10
10616 16279 13
3116 7724 1
14703 5281 3
14883 9003 13
14807 1342 1
13118 1101 7
12088 9300 20
5787 1242 9
16218 15315 10
13287 16668 17
6830 3463 2
3286 10341 14
6041 12721 11
1717 1948 12
3852 18779 13
16669 16581 11
2452 12538 19
3485 1514 19
12241 16066 11
6500 13965 7
6077 9782 13
9716 2293 4
6582 7893 13
16991 17799 15
14863 10482 9
16854 13192 12
5128 11229 6
2560 14887 5
3558 11690 7
14341 17884 13
3309 1272 7
15223 7506 19
17563 16054 19
3739 16384 13
9808 2030 3
13263 11415 14
17707 2795 20
5120 16753 8
4939 224 13
2109 8295 17
13383 5264 1
752 8173 2
1476 13631 2
7032 3363 17
3955 97 4
9095 15161 13
10935 16990 20
11661 3243 15
18678 15003 19
17857 12461 10
602 18987 16
18339 5060 4
563 13777 18
12315 7623 20
7139 14322 17
12598 18024 3
18209 15475 14
8249 6604 2
16686 15243 12
9616 284 4
18113 3161 9
11655 8379 13
7756 18012 16
9872 17891 8
15076 17891 11
12765 3098 18
585 15502 9
7149 13120 1
15779 8627 19
17199 9055 17
3512 7546 9
8851 8275 19
12612 17867 14
16438 8933 8
4999 8962 16
8654 1091 13
16825 12965 1
16019 12898 11
12672 3899 4
7530 9935 16
3901 14700 5
14380 8294 3
12450 10538 14
8102 5939 5
12258 3994 13
6929 12956 13
5437 12852 6
3362 1868 10
164 13335 16
11069 1980 4
8262 18798 13
16622 13652 4
8509 17167 3
10891 1065 16
6501 18186 11
15952 10710 12
10943 6637 5
1999 15234 2
13613 14906 1
6939 11520 2
15978 13041 10
7388 16543 20
13697 10685 19
2576 4251 18
17288 6670 15
12836 557 1
15285 12200 14
2964 7013 16
17977 10170 12
7270 13147 12
14462 11443 8
14020 5713 6
9189 13873 13
13841 18675 4
8221 5560 1
14848 984 11
8193 13204 19
6911 9152 6
605 8648 8
7348 12454 1
17515 18623 11
825 3132 10
8677 10556 3
7137 16642 19
14043 3818 11
8766 9755 2
12460 7338 4
6490 43 13
15625 10701 4
10685 2614 9
7614 16376 15
12742 2736 20
8039 2868 13
5678 11004 2
15640 4184 18
7615 3734 10
1190 3448 17
13489 7737 4
1068 930 11
4891 765 14
1267 10163 14
443 16559 15
15993 1269 11
14311 7411 15
9764 9799 1
18028 7376 9
12799 8680 20
6231 14139 13
9229 17656 11
13579 8678 4
15476 9025 3
16934 3323 9
4300 11955 2
4431 16062 6
11736 1626 20
4701 17956 14
11446 6042 9
17858 10361 8
14160 2031 6
14847 5143 8
16629 13116 15
16504 17293 12
10510 11225 11
6432 11522 12
12246 15764 19
4046 4545 4
5873 2073 19
2050 9156 8
17885 9731 9
13489 6031 10
3768 13625 11
56 13198 8
18730 8581 6
7769 9259 20
5320 3304 9
2965 15342 6
6886 1391 7
14974 5434 14
15947 7364 9
9610 13499 18
12610 2402 4
2429 11685 17
5438 13578 5
16509 6489 7
13809 3068 17
14797 10660 4
3672 706 17
6710 2129 16
10848 10114 5
18057 16996 11
7594 4074 15
14325 2103 10
4053 12370 3
15516 6404 5
13098 9943 10
3654 4524 18
11046 15432 12
4937 5515 9
15668 8502 2
18193 1837 15
15132 526 16
16752 1251 12
5302 9047 7
9853 10237 12
5143 12028 2
11915 9122 18
5935 7924 5
15047 12407 18
3608 7273 6
17421 11859 16
16200 162 12
6365 12017 11
14979 3594 15
4548 14085 11
11748 17 17
12019 574 9
8 14693 7
2198 6227 10
16449 11163 3
18011 16145 18
12253 5750 1
6556 17216 17
5944 7226 20
18316 5386 17
7400 13847 17
13541 13034 2
14960 2117 19
8669 5631 19
12296 1830 12
8739 4307 7
9413 8905 7
16075 15524 14
2575 11066 4
12499 2181 11
13674 18387 5
7950 1327 20
9838 9390 2
12653 10507 16
7449 5553 6
16687 2203 15
14221 9909 16
3260 9245 3
7180 14044 8
14338 9321 6
10834 15592 9
933 5587 10
4917 17719 15
16415 15664 14
16297 9009 16
15850 3634 4
935 9454 12
3964 14695 3
11476 14970 12
16063 16695 5
0 6308 20
5501 2647 10
10952 4938 5
9389 6917 12
363 15035 9
2046 5995 4
5361 13972 18
2879 3306 5
8269 10126 9
6603 377 2
4411 1550 11
18625 8745 14
2029 18811 14
4758 18335 10
7807 1800 16
15999 14514 6
8525 6473 9
8855 1776 2
16286 11391 8
14862 4780 17
60 7383 8
15722 12643 13
18408 3465 12
5549 4000 18
7142 7576 4
35 97 4
782 11905 2
13262 11587 5
6161 11042 18
13928 6919 18
14132 12228 19
1938 1934 3
13202 17554 5
3978 10926 2
14536 7741 15
11723 2543 4
11878 5715 2
13799 12943 10
8671 16005 11
5346 2408 4
14644 3948 8
9570 1123 13
9050 17461 3
4889 1896 8
3717 11265 16
3132 10248 14
17388 4053 8
5146 17800 18
13476 16552 18
7768 9348 8
15970 12632 11
15288 1465 10
5650 17072 19
753 14527 3
7739 12285 14
413 11393 6
5797 10587 3
14562 15266 15
8169 12315 13
5839 10543 20
7415 2998 16
17255 2419 7
16064 15596 5
6762 16806 19
8019 1058 6
10541 5691 14
4963 10056 16
9505 1071 16
9597 4094 1
12906 6361 3
1946 970 20
4506 3856 18
15804 18929 12
1556 9454 16
18864 7997 11
10172 6949 14
2257 3940 15
4398 1314 17
11454 4595 4
8372 2444 3
5393 5470 3
17335 3968 17
325 3767 10
17764 10806 15
947 7887 19
5617 3113 1
11680 1134 7
13828 14515 7
8631 10356 18
5019 6869 7
2352 5515 20
7863 14066 10
7040 15986 10
460 9648 18
5010 5548 6
8291 6156 1
12492 14302 20
1647 18349 5
7551 12661 2
15004 15591 20
14267 16404 9
1132 10455 8
15861 14926 13
15975 16685 15
10794 1123 19
10213 17683 1
1497 18160 4
1899 138 13
4647 18035 16
5124 6253 17
13809 5019 3
8803 1140 1
1926 6851 8
11217 9385 2
10017 1099 20
13227 4577 18
12956 11280 4
12622 9723 14
3275 13120 4
10120 15029 7
12627 6611 18
5103 2710 20
170 12585 3
13399 4177 16
17698 12955 13
9190 18788 3
4279 4350 10
8534 3676 7
492 14106 8
15203 11585 14
9733 15491 15
6974 4742 14
5427 4397 5
15552 10033 3
17960 13746 1
11770 8419 16
12243 10856 8
4722 5989 10
15025 15891 3
6638 16143 9
13331 7522 20
6000 14382 10
6734 10851 7
8991 12709 1
17890 18136 9
1208 10829 19
2660 13585 19
11383 948 17
3791 9877 2
9372 4145 9
11597 15219 6
923 1006 12
10084 3716 20
16910 9695 13
8422 17109 9
17940 17137 1
3269 9704 9
17059 12438 16
6412 18819 1
4911 4012 3
7561 11609 13
15573 17227 2
15828 16461 20
15927 10896 1
6448 11743 15
1119 948 5
16088 2942 14
217 15019 2
4315 691 1
3836 9347 19
11411 4828 5
88 3852 7
12865 16901 20
12448 8543 8
3843 4746 8
382 6541 6
8052 13206 1
6268 11216 7
8788 12769 13
15120 12952 3
18807 15517 10
5342 17913 5
14473 18406 1
9888 15822 9
6351 1169 1
13927 6673 12
13550 6147 5
2389 9539 17
15592 2757 14
15253 3031 14
6641 6084 18
14294 161 15
14666 14372 18
8909 10929 9
14602 13321 5
15020 2475 8
1739 16659 16
12957 11034 17
15403 9247 18
1413 6320 13
10389 798 9
4702 2535 20
4572 11294 19
16634 7364 18
17946 13764 18
16628 11708 19
7439 12387 10
13735 8400 10
18590 11193 15
5807 13893 9
18989 10192 12
11089 3549 17
2837 14960 4
5390 10687 19
13023 6307 18
1448 17603 4
12790 16264 2
3269 11112 1
15268 13805 19
18172 2074 2
9826 11728 4
4042 10734 5
10541 12490 12
14972 18165 4
1271 637 10
10829 12243 14
5503 6049 2
13952 16455 14
8136 16990 3
423 1675 13
17613 10470 11
12905 13098 1
3617 3250 8
740 9136 10
16431 7544 14
3776 10247 9
8179 16053 5
13923 2135 5
11976 10736 19
5152 1782 1
5110 12521 4
6517 10735 15
7027 1216 18
3495 2459 14
14229 10829 14
1317 2040 13
7534 11498 15
12401 2532 10
4055 4121 3
14285 1318 1
10374 5640 1
7052 17419 11
16232 15930 20
18113 15571 6
1830 7751 3
5597 7446 14
12238 12822 12
16232 15528 13
8670 8024 18
18404 12570 19
17530 9831 8
1224 7544 16
7124 16542 15
18475 11659 1
5072 5388 14
9875 1881 8
16704 3532 9
2152 2717 20
13170 6119 16
12237 7440 5
637 13869 14
11400 13690 1
3464 1618 18
8955 3937 20
9953 15566 9
9853 3765 9
18657 17868 18
17041 5301 11
2078 7403 4
8533 17703 18
4925 14299 3
14330 14740 6
18676 8297 4
2359 18409 12
1250 2295 7
11760 16868 14
10577 6740 13
10845 13508 7
12987 17986 4
3899 9940 6
8224 320 7
7187 31 6
7155 505 5
4485 6502 5
7952 13891 16
16888 14273 14
7146 13660 16
12658 13614 12
3120 13520 18
11954 14808 2
18680 10600 5
11291 14584 3
10702 18964 4
10909 7800 4
6946 17839 20
8605 15050 16
18234 2341 18
9239 5027 19
15696 1960 1
16999 4299 19
13320 18130 20
4060 17856 18
15471 985 1
10976 15759 16
5516 2494 20
8352 13711 14
4348 10342 2
18153 5806 11
2793 398 3
175 15079 10
6445 5940 2
11339 4124 6
14059 9039 3
4202 13557 7
9187 11310 15
16940 18663 9
5110 5446 2
14074 3384 12
404 14580 1
6113 4719 12
3577 13650 19
8206 15982 19
2316 3067 20
9327 14998 8
8252 3711 5
12615 7601 4
9150 404 19
18497 3418 16
3467 10709 19
8022 16730 2
8035 13479 5
2416 2782 14
12744 453 17
16339 8677 3
18631 6211 13
15548 12197 10
98 13279 1
3994 9648 18
18879 10884 2
4618 3863 12
9572 16472 15
3064 9443 16
13700 8188 13
10114 16078 19
9317 1597 7
15470 12081 7
11661 8608 13
2751 9502 13
4515 17686 8
10093 15576 12
12459 17574 12
2616 17539 5
16478 950 6
12633 3114 8
6611 14969 9
17590 17176 8
13913 7693 2
8481 6343 13
15999 16663 7
8446 11070 4
6346 15547 18
10778 7805 9
16759 16763 1
15799 17404 5
3069 2234 14
6538 14701 11
4708 8645 4
10796 6610 20
17081 10219 8
17204 5846 7
372 7219 7
15288 984 10
6711 16719 10
879 7665 15
6570 3486 8
9103 11898 13
7614 14186 20
11200 5835 2
101 4081 10
14111 12534 13
984 2536 7
4104 10388 8
13896 934 19
8223 12705 20
18261 5340 13
16056 6576 6
4046 18835 15
1866 2478 1
10349 9186 2
8283 7153 10
11259 5628 1
5324 18427 6
8482 12650 16
10011 5011 6
12497 8329 6
18204 14164 4
10557 3796 13
16853 15399 16
5875 3907 13
13277 15536 14
8991 9573 18
15229 8193 17
9530 15331 19
2748 16607 11
4998 5164 15
16002 5700 14
14176 14401 3
4202 6750 12
18789 5088 17
16656 260 1
7837 1166 3
16782 8845 10
15877 12424 1
14350 2093 16
4668 2833 20
6138 1865 4
9252 18892 4
6529 8480 20
14371 18523 3
16728 6808 7
7522 27 5
2626 2225 11
7572 9716 1
200 9796 17
18883 243 19
5536 2166 18
4663 8348 18
16465 12820 14
16265 18036 17
7106 17900 15
12133 13 18
17713 104 12
15782 2652 20
11760 7868 14
18257 1717 12
2807 2840 4
7173 4908 7
9710 18542 15
11635 506 16
18225 13125 17
10911 18243 13
3619 7655 2
5900 16889 11
2665 17181 5
11729 1464 5
17987 12022 5
7877 3598 18
13866 8012 8
7979 5168 18
3468 1127 8
10153 14481 3
8495 18778 2
16196 18165 10
11106 2515 4
3544 5548 2
829 12136 12
1261 5770 3
13926 12722 8
5849 10507 12
5348 14051 1
13415 13040 1
17239 3328 19
17387 13352 10
3695 9088 17
10174 13044 13
12785 12889 8
2088 2611 19
10395 18243 1
15305 13176 9
10500 13581 18
10277 13710 18
13679 2075 13
16646 13285 18
852 7491 11
12018 1061 9
12911 4667 20
6653 12245 13
17658 11603 7
3616 5610 2
1291 12585 13
12677 5983 10
13250 4999 15
16729 936 11
3366 12502 9
13444 10253 16
3024 16760 12
2574 18722 13
2827 14827 7
8761 6716 14
14574 8080 5
17930 6239 12
17861 8872 15
14950 17669 1
6308 7720 2
7440 8418 12
17571 18901 11
12445 8288 6
17020 16014 12
17534 17750 20
11066 707 3
12609 4053 13
15381 6934 5
15290 8421 17
13405 15381 2
10655 1433 5
11925 18916 10
7568 332 4
5700 17318 5
4048 9066 14
7232 16920 1
12417 6025 10
5856 2028 15
8338 17676 16
4440 14293 9
16545 5760 11
4507 3498 16
10851 6708 1
11412 10368 18
2430 9796 9
491 9068 2
16977 8497 7
11989 18231 2
18187 14113 13
9778 17897 15
8157 9778 10
6650 3889 2
16461 10838 11
8285 11809 11
8644 2249 18
15994 15060 12
3307 13949 14
850 12189 6
7948 11434 7
8171 11619 18
10284 610 15
16412 7577 2
18235 302 9
12959 9951 17
15781 16378 9
10563 12300 18
2975 9726 3
3806 1974 6
4077 7719 11
3958 5693 20
1779 10659 16
13206 7638 7
8440 13066 9
13203 9998 18
2946 14451 4
10928 721 18
13875 14027 9
14270 15059 6
12818 9832 11
17996 14739 10
13159 4153 18
9899 4001 5
6253 18172 6
12901 11778 5
8479 9832 10
4799 9293 14
12089 13420 11
9978 16635 15
3304 16816 1
17259 17161 15
8186 6752 12
17889 5185 1
3482 13017 17
1306 18020 4
13598 13531 7
13265 10434 6
9263 12080 11
3579 1773 1
8377 17639 20
5302 1737 13
7398 15007 20
10138 16089 1
14059 1112 7
8313 18920 8
5136 10713 9
7461 568 2
12148 15842 5
17290 11858 4
12069 13780 6
5334 4224 5
18482 4922 9
16497 17182 7
3004 16381 13
16932 15264 20
18297 16896 5
11460 12512 19
18091 10552 19
3435 1379 1
9560 8275 3
11534 18036 19
12645 14670 17
9713 13332 2
4455 589 5
15093 17946 16
2558 4030 14
9465 15431 12
10738 14703 3
11300 7883 9
3154 2019 10
15785 18574 1
10284 2223 8
5925 9657 20
6136 10633 4
3840 4707 6
562 3507 16
6983 15140 14
11812 10234 3
8951 9827 13
8499 16506 16
2629 12252 17
4015 7236 20
11998 3440 14
5258 17370 4
4666 14201 7
14626 5233 20
17647 6888 19
9752 10601 14
17123 3174 9
14010 16910 19
3342 4956 5
18840 15984 5
5210 12592 6
8878 4779 12
15878 3398 15
11271 8244 10
1048 1819 12
5235 13311 12
7124 14660 10
2034 8435 19
6173 760 18
1835 6184 4
13158 7213 2
14096 18585 9
675 10490 16
2777 14526 19
3533 5813 9
7572 14818 16
10872 18880 2
15415 12988 4
913 13097 1
5026 14833 9
796 10008 16
7817 12870 15
11813 6208 8
3933 1980 9
3847 16560 8
4646 5354 8
11187 10299 13
11258 10892 16
2291 14788 19
11098 424 14
17955 731 1
5254 7459 6
15882 7998 2
7614 1924 8
10791 12416 16
481 5169 15
10996 14606 17
16405 8813 1
13415 8887 5
10814 4319 4
1255 17879 10
201 1837 6
16374 5731 18
17728 9376 5
14839 15586 1
15473 7784 16
4125 896 19
49 18662 8
13042 14545 16
2826 10674 1
416 2674 1
4549 3376 19
14621 15168 6
12456 225 4
17748 14391 2
5327 1267 1
9860 15693 12
18901 4518 19
3579 10411 14
4769 16649 9
14404 2685 17
11661 16660 12
16403 10577 18
9308 18129 14
13399 18689 10
17216 12937 10
10865 17581 2
3730 2220 13
889 8394 10
349 16525 5
6634 2214 5
12926 5069 8
13583 8477 3
3595 4662 18
16987 15354 6
1352 10233 12
18324 16523 10
2659 1936 6
14675 1687 13
17380 18639 10
14454 15173 15
17835 10401 11
18964 2307 2
17073 9727 17
9956 18976 19
12931 14755 8
6411 17305 8
4257 16131 12
2995 16349 18
8069 6761 16
8436 8751 18
11420 17643 18
10186 4441 8
10338 18306 6
13291 15362 4
8237 14147 17
978 12659 8
7697 3856 8
3795 15026 12
8201 3286 20
18576 13978 16
18875 16328 15
7567 10103 11
10977 18214 8
2310 10145 4
15847 6971 13
6815 11228 3
3147 13015 3
15420 12049 1
16748 7564 8
5556 16768 6
16061 4790 1
4964 8768 11
2412 8721 9
516 9811 1
2033 6787 1
11773 9000 11
11075 12168 16
10177 15190 18
3990 4141 11
17165 10462 3
16597 2593 19
16746 13390 10
10549 1392 8
3444 1971 1
6517 1692 1
8366 11546 12
18157 15450 19
16276 14049 6
7132 15152 15
1122 13843 15
16016 18507 11
4912 2043 6
9570 16040 16
3671 17495 3
11347 5190 11
5252 7917 3
1577 1263 14
749 15008 4
2126 3295 20
2111 9925 11
17086 12195 1
12371 12600 4
10721 3699 12
628 6097 5
4135 10441 17
10511 8951 5
6798 17547 6
11581 8316 17
14754 17221 5
16160 3634 11
17953 15765 11
5725 11060 12
5660 16107 17
14349 7636 19
14645 9319 2
4314 3394 6
15452 4053 6
10950 8165 20
16234 10139 18
10705 3441 7
14882 2329 10
8503 6596 1
4181 6557 12
15400 18495 20
17566 13838 13
3865 3757 2
16062 15306 12
1647 18270 11
7464 10333 8
4563 2653 7
17617 16042 17
2589 8376 8
2493 16623 17
10795 2207 6
13361 13641 8
2463 1983 20
8200 12948 17
2646 8947 11
33 7140 5
13723 17777 11
18753 18057 18
16506 6022 14
2006 2713 5
14190 7856 7
5034 7122 10
7269 18789 14
14015 1587 2
5443 11569 15
16622 16771 19
12140 2288 15
16078 11702 12
3991 4511 14
30 4308 20
392 6410 5
8831 16498 17
11786 17234 17
16794 17853 16
2119 11013 15
16549 17050 11
8106 10546 7
17416 17060 19
7786 7735 2
17777 3644 19
12971 16852 14
13031 18759 18
8187 12204 12
6541 7446 12
10568 14257 7
18640 7528 3
9506 10850 9
6259 2637 7
18952 2337 16
11176 336 19
4482 9257 3
2294 16351 5
16595 7088 14
13079 15787 8
16815 17056 3
4752 4769 18
3138 2072 10
4204 748 7
3251 8558 9
6425 11880 15
12144 13241 11
17265 14845 12
844 14775 16
9896 15060 9
13041 2936 16
2863 8240 17
10495 5329 5
5270 16605 6
13062 1497 1
16261 17310 14
17454 7820 7
4457 19 3
513 11967 15
419 14559 18
13237 6969 12
9577 704 19
4099 12499 19
10905 10346 12
3701 2892 11
15315 9295 15
18094 11619 18
17168 5896 9
2421 7831 17
15415 8200 19
4645 16214 3
13192 9926 17
11675 2507 12
8075 957 13
3543 18239 12
1384 13709 20
8968 7675 15
17346 18245 3
3084 11721 4
13525 6222 4
12045 683 12
8896 14450 5
13885 14266 19
18949 12729 16
14685 1812 19
685 14558 3
79 9275 10
17820 18019 19
11775 7252 8
12843 10477 18
16514 13750 15
12458 13481 7
305 18541 5
328 11623 18
18006 4745 7
17013 2859 17
745 6204 19
12536 12585 20
1258 16910 17
81 6616 5
3513 12506 9
2911 15393 8
3641 11489 4
2710 11111 13
5874 10291 1
11173 14867 11
16168 543 9
9416 13988 3
18825 8852 5
4179 2161 3
17775 586 20
14750 235 12
844 9470 20
16776 1762 6
6015 17877 16
8830 15799 4
3725 9716 6
13573 3992 2
8658 2038 5
4096 18439 7
7709 9294 1
7811 1273 8
8844 9965 17
11420 16979 14
12432 17755 18
7086 147 5
526 11808 2
15524 18425 20
4869 6202 11
17994 7957 8
2129 807 19
10820 8791 8
17454 15494 18
6645 12984 7
10472 17697 13
18356 13055 12
8947 568 13
6888 16044 10
7780 4754 8
7628 5308 17
6686 11804 18
4098 14347 6
7048 2000 10
14897 15938 6
6965 12537 1
10910 4050 16
7352 5690 15
285 12045 3
6491 7264 13
15245 11515 5
5914 17222 8
13034 12823 3
15936 501 15
17932 4731 5
7869 16974 18
7681 16951 5
4131 15970 4
6713 7258 8
7548 1733 8
13305 13131 5
9690 8956 10
15475 9273 20
5160 13536 14
1506 4599 8
13284 11382 4
15162 13236 8
8189 18748 3
2682 6707 17
8305 17608 8
15714 11488 6
11025 10850 10
6088 17701 5
15391 8547 11
8750 5805 2
4277 15962 11
18458 8410 11
7058 10037 10
17890 1036 6
11152 1589 11
8780 4133 8
18344 15604 19
2447 12908 4
1628 17072 5
15346 2244 11
17136 16022 6
12235 5703 17
11166 13891 17
11565 4882 12
11790 6195 7
4545 16915 19
17367 12543 14
13438 3997 19
6096 2079 20
10828 4366 14
3540 1093 7
5426 10332 15
8857 10197 10
6437 17917 18
10338 12495 6
14505 18058 1
7379 18507 3
8156 9400 3
5263 964 13
3853 2597 1
1292 10279 8
4076 8342 14
15142 4424 3
8681 6412 6
10611 17637 11
8432 18262 15
16249 15290 18
16012 16605 18
10908 10514 11
159 1104 4
11285 7194 16
15330 13194 1
5970 17553 7
7674 15514 17
1753 14517 10
7318 635 9
4959 18221 13
18052 8246 14
5737 18787 12
16277 905 7
15161 7681 12
16730 6517 15
15018 18118 5
18024 16822 12
18039 6119 2
3859 4165 18
15068 16309 7
1743 2747 11
12097 18736 7
12128 3694 7
9631 5433 13
17474 7151 4
15932 11724 3
10098 10535 11
9801 5624 10
17445 18887 3
3512 10983 12
18382 16413 13
15450 3460 8
652 9729 5
10493 7179 2
8608 1303 12
17389 15238 4
8042 3624 18
12974 258 8
3547 16141 11
4447 14929 9
6152 13786 20
1803 11427 12
15956 15434 6
15750 14767 12
8876 14057 15
1482 3326 20
11144 17544 16
11483 7940 16
288 6896 15
15668 15011 3
6002 3999 19
17511 5163 5
11153 3423 10
15955 4247 1
3210 4839 6
10660 12651 13
5289 7012 20
3367 1132 18
11194 2558 2
13310 17386 1
17713 4462 19
4449 8296 18
16290 17150 2
4610 13465 12
16827 17020 6
6402 10491 4
11075 224 16
3746 14611 10
8289 10573 8
31 6310 13
540 2842 9
10537 12980 19
12435 849 10
10706 9548 14
13652 4054 1
13303 16837 12
1993 18274 16
1016 13505 16
17869 2570 20
17712 13806 4
8707 724 12
309 13841 13
3376 18011 11
9032 7067 14
14888 10266 8
12752 7809 18
7113 1556 18
6661 8770 1
344 3455 1
4696 11038 16
6098 10225 13
14419 8826 2
6872 17842 10
16665 12075 8
5905 2424 5
453 227 5
3146 3984 15
8464 12055 17
13610 17418 11
3701 18241 17
216 17388 17
12113 3043 19
18563 17562 2
12895 18045 20
16139 10899 19
17067 10266 5
15484 4317 7
17047 9816 13
2942 4 10
5299 4106 5
464 10080 16
18348 13836 18
17067 6619 13
5744 7327 1
18740 5927 1
11868 1985 3
14809 16064 19
5504 597 3
11289 8456 11
1667 10882 20
4880 5299 18
1466 18849 4
8519 10024 5
8631 14764 12
3311 9628 17
7139 12120 15
4846 14453 1
16392 14350 8
15158 7583 15
9822 11915 18
13039 10039 4
12838 5716 8
6222 18606 18
15719 18865 16
17517 5196 14
14375 4571 5
17933 3269 1
5904 5692 13
13384 7385 18
13007 10029 7
18568 17285 5
5442 17046 8
15770 18961 13
14644 2637 16
16637 10741 2
7984 15469 4
10635 9649 13
3044 2253 1
11657 11857 5
11158 1960 13
6001 12177 16
11171 2124 8
11822 13915 2
6597 2497 3
13414 8879 15
9267 9536 9
8851 12956 12
16113 9923 5
14245 3936 8
5265 12739 19
16907 18359 19
10808 15356 14
10091 18043 9
16290 6282 1
8302 3324 9
18849 15138 17
2230 4750 12
9273 18189 8
16966 12073 13
3856 9949 17
17053 7405 10
7283 11381 17
8885 18127 6
18673 11184 19
8213 11626 4
16378 16591 9
8023 12738 16
18647 1201 13
17878 15216 4
5707 14176 9
1719 12755 4
12512 3666 3
6860 11284 14
12985 6967 6
5495 16214 6
11752 13759 10
17154 4462 8
209 12134 6
11136 15728 20
16031 15280 9
16171 2359 14
2646 10517 14
1565 3475 14
13884 10477 18
6622 11930 9
13482 4192 18
16679 11737 16
16045 7866 6
6186 15703 18
17510 2580 4
14267 17529 18
9422 17683 5
15356 7893 17
17752 17957 16
6441 1375 6
6426 8248 4
5369 2112 11
5578 12631 4
1922 8814 7
7226 15848 8
17519 313 4
11357 15637 4
9338 10371 8
2781 8618 14
13245 7990 9
15032 3712 16
3653 4035 16
7089 5169 13
17724 17203 11
3910 8685 15
16566 2064 13
14974 3755 3
18257 16069 19
16899 15132 3
8209 5043 2
10947 14929 17
4084 17864 17
2453 14700 8
17820 2248 8
18027 13848 12
4997 8137 2
13210 3522 16
6147 8525 18
6709 323 4
13677 3041 1
17762 15976 13
11137 5980 11
3310 9333 9
8542 175 9
4648 13938 4
1283 8670 20
6458 11174 19
16372 5432 16
2046 5164 7
2424 12613 1
13158 13878 4
5518 13495 8
9312 8246 17
1381 9489 9
11466 4141 10
5009 5931 13
4336 13815 2
9056 2547 19
10776 17788 17
14299 10874 2
7336 7982 15
2844 17895 3
14742 17612 10
7171 3756 17
2492 3163 6
18645 9747 19
10730 5618 19
12836 6723 17
5582 15864 13
4163 8144 17
10724 18167 9
1121 15189 11
4705 5606 20
7569 17361 1
1454 7184 18
12459 18185 16
2009 5565 6
7323 11473 7
11231 5098 6
7549 2452 8
8161 2069 20
5239 379 1
11723 15600 7
1380 9853 6
13419 9497 4
7814 7091 12
13673 8265 15
2308 5020 19
5433 14351 6
1118 14284 1
16342 1576 20
9613 6090 1
13917 7280 11
6627 11830 17
773 13354 10
4864 1430 5
3241 11923 18
16723 11620 5
16680 16631 1
16872 8466 11
16723 9359 5
7585 8327 8
6412 7363 1
8893 12505 2
1123 880 1
8861 18761 4
5557 17176 8
15054 13362 14
5597 11330 8
16918 15363 6
7361 9933 20
6120 14021 17
12412 668 2
6502 181 17
4426 12573 1
2445 17438 12
11700 7870 9
13969 7538 9
8109 2117 9
18612 8413 18
5169 9206 8
1686 15553 8
15120 17226 19
18473 17679 6
4464 1957 19
14990 17686 14
16427 16226 1
14580 1510 8
5388 15638 11
18314 4215 13
12057 10481 1
4935 6157 6
8889 10671 3
4981 1428 17
8152 18483 3
1564 1713 1
15367 14291 19
14202 4406 8
12413 6618 11
12098 9814 8
1707 10048 17
11758 12905 20
12513 604 2
4226 9696 7
8581 18370 13
1969 892 19
10809 5750 16
18126 12213 9
5928 5952 6
8031 2060 6
2726 7919 6
7774 3053 11
13059 11720 1
17746 10089 1
12533 1470 9
4550 9735 7
12815 5865 3
15069 14802 1
4626 10128 1
8992 6992 1
18608 9866 14
41 8722 18
14091 1037 8
16693 2928 7
1529 10672 20
16228 17958 13
8481 17368 9
11902 486 11
14318 6415 20
15449 11868 2
4656 9937 17
5583 16067 10
14571 8378 7
4522 7570 20
6481 7934 17
17503 18633 11
12410 13693 9
